,usageclass,checkouttype,materialtype,checkoutyear,checkoutmonth,checkouts,title,creator,subjects,publisher,publicationyear
652,Digital,OverDrive,AUDIOBOOK,2007,12,1,What the Dead Know (Unabridged),Laura Lippman,"Fiction, Mystery",HarperCollins Publishers Inc.,2007
653,Physical,Horizon,VIDEOCASS,2007,12,1,Wild grasslands,,"Video recordings for the hearing impaired, Biogeography Europe, Ecology Europe, Nature study Europe, Grassland ecology Europe",,
654,Physical,Horizon,VIDEOCASS,2007,12,2,E la nave va And the ship sails on,,Feature films,,
655,Physical,Horizon,BOOK,2007,12,3,The postman always brings mice / a novel by Holm & Hamel ; illustrated by Brad Weinman.,Holm & Hamel,"Cats Juvenile fiction, Spies Fiction, Mystery and detective stories","HarperCollins,",c2004.
656,Physical,Horizon,SOUNDDISC,2007,12,1,Acoustic dreams,,"Popular instrumental music 1991 2000, Guitar with instrumental ensemble Arranged",,
657,Digital,OverDrive,AUDIOBOOK,2007,12,1,"The End: A Series of Unfortunate Events, Book 13 (unabridged) (Unabridged)",Lemony Snicket,"Fantasy, Juvenile Fiction",HarperCollins Publishers Inc.,2007
658,Physical,Horizon,BOOK,2007,12,4,Snuggle up sleepy ones,,"Stories in rhyme, Bedtime Fiction, Jungle animals Fiction",,
659,Physical,Horizon,BOOK,2007,12,2,"Tai chi chuan martial applications : advanced Yang style tai chi chuan / Yang, Jwing-ming.","Yang, Jwing-Ming, 1946-",Tai chi,"YMAA Publication Center,",c1996.
660,Physical,Horizon,VIDEOCASS,2007,12,1,Pangai Noon Karate Volume 4 Weapon arts,,Karate Training,,
661,Physical,Horizon,SOUNDDISC,2007,12,3,Improve your memory now [sound recording] / Gary Small.,"Small, Gary W.","Memory, Memory disorders Prevention","Sounds True,",p2003.
662,Physical,Horizon,SOUNDDISC,2007,12,2,Timeless portraits and dreams,,"Piano music Jazz, Jazz vocals, Jazz 2001 2010",,
663,Physical,Horizon,BOOK,2007,12,1,bone collector,,"Large type books, Mystery fiction, Rhyme Lincoln Fictitious character Fiction, Forensic pathologists Fiction, Quadriplegics Fiction",,
664,Physical,Horizon,BOOK,2007,12,1,Dreams of my Russian summers / Andreï Makine ; translated from the French by Geoffrey Strachan.,"Makine, Andreï, 1957-","Grandmothers Soviet Union Fiction, Grandparent and child Soviet Union Fiction, Boys Soviet Union Fiction, Russia Fiction, Bildungsromans","Arcade Publishing : Distributed by Little, Brown and Co.,",c1997.
665,Physical,Horizon,BOOK,2007,12,1,Mikhail Baryshnikov,,"Ballet dancers, Baryshnikov Mikhail 1948 Juvenile literature, Baryshnikov Mikhail 1948, Ballet dancers Biography Juvenile literature",,
666,Physical,Horizon,BOOK,2007,12,1,The sexual life of Catherine M. / Catherine Millet ; translated from the French by Adriana Hunter.,"Millet, Catherine","Millet Catherine Sexual behavior, Women France Paris Biography","Grove Press,",c2002.
667,Physical,Horizon,BOOK,2007,12,3,The feasting season / a novel by Nancy Coons.,"Coons, Nancy","Women authors Fiction, France Fiction, Love stories","Algonquin Books of Chapel Hill,",2007.
668,Physical,Horizon,BOOK,2007,12,1,Skulls and bones a guide to the skeletal structures and behavior of North American mammals,,"Mammals North America Identification, Bones North America Identification, Skeleton North America Identification, Bones North America Collection and preservation",,
669,Physical,Horizon,SOUNDDISC,2007,12,1,Copland conducts Copland,,"Suites Orchestra, Fanfares, Ballets Excerpts, Songs Medium voice with orchestra",,
670,Physical,Horizon,BOOK,2007,12,1,Crime scene the ultimate guide to forensic science,,"Criminal investigation, Forensic sciences",,
671,Physical,Horizon,BOOK,2007,12,1,distant soil the gathering,,Fantasy comic books strips etc,,
672,Physical,Horizon,SOUNDDISC,2007,12,1,moon Antarctica,,Rock music 1991 2000,,
673,Physical,Horizon,BOOK,2007,12,3,Music for chameleons / Truman Capote.,"Capote, Truman, 1924-1984",,"Vintage Books,",1994.
674,Physical,Horizon,BOOK,2007,12,1,"A guide to Archigram, 1961-74 = Ein Archigram-Program, 1961-74 : [exhibition / curator, Philip Mann].",,"Archigram, Architecture Modern 20th century Exhibitions, Architecture Research","Academy Editions ; Ernst & Sohn ; Distributed to the trade in the U.S. by St. Martin's Press,",1994.
675,Physical,Horizon,BOOK,2007,12,1,NNNNN a novel,,"Authors Fiction, Identity Psychology Fiction, Writers block Fiction",,
676,Physical,Horizon,VIDEODISC,2007,12,8,Written on the wind [videorecording] / Universal-International ; screenplay by George Zuckerman ; produced by Albert Zugsmith ; directed by Douglas Sirk.,,"Dysfunctional families Drama, Rich people Drama, Brothers and sisters Drama, Man woman relationships Drama, Feature films, Video recordings for the hearing impaired","Criterion Collection,",c2001.
677,Physical,Horizon,VIDEODISC,2007,12,12,petite Lili,,"Motion picture producers and directors Drama, Actresses Drama, Betrayal Drama, Feature films",,
678,Digital,OverDrive,EBOOK,2007,12,1,"Transformation: Water Series, Book 3",Kara Dalkey,"Fantasy, Young Adult Fiction",HarperCollins Publishers Inc.,2005
679,Physical,Horizon,VIDEODISC,2007,12,6,"Galápagos [videorecording] : the islands that changed the world / BBC Worldwide Ltd. ; British Broadcasting Corporation ; 2 Entertain Video Limited ; a Wildvision/National Geographic Channel US co-production ; series producer, Patrick Morris ; producers, Patrick Morris, Andrew Murray.",,"Island ecology Galapagos Islands, Natural history Galapagos Islands, Biodiversity Galapagos Islands, Galapagos Islands, Nature television programs, Documentary television programs, Nonfiction television programs, Video recordings for the hearing impaired","BBC Video : Distributed by BBC Worldwide Americas ; Distributed by Warner Home Video,",[2007]
680,Physical,Horizon,BOOK,2007,12,1,Sushi for one,,"Love stories, Christian fiction, Man woman relationships Fiction, Dating Social customs Fiction",,
681,Digital,OverDrive,EBOOK,2007,12,1,"Witches Abroad: Discworld Series, Book 12",Terry Pratchett,"Fantasy, Fiction",HarperCollins Publishers Inc.,2007
682,Physical,Horizon,BOOK,2007,12,1,Like sheep gone astray,,"Christian fiction, African American clergy Fiction, Ambition Fiction",,
683,Physical,Horizon,BOOK,2007,12,1,Egonomics what makes ego our greatest asset or most expensive liability,,"Ego Psychology, Self confidence, Humility, Leadership Psychological aspects, Success in business Psychological aspects",,
684,Physical,Horizon,BOOK,2007,12,1,Ba shi jiu nian xiao shuo xuan,,Short stories Chinese,,
685,Physical,Horizon,BOOK,2007,12,2,Diary of a serial killer,,"Suspense fiction, Serial murders Fiction, Legal stories",,
686,Physical,Horizon,VIDEODISC,2007,12,14,Heaven,,"Man woman relationships Drama, Video recordings for the hearing impaired, Bombings Italy Drama",,
687,Physical,Horizon,BOOK,2007,12,7,"Shoo, Fly Guy! / Tedd Arnold.","Arnold, Tedd",Flies Juvenile fiction,"Scholastic,",c2006.
688,Physical,Horizon,SOUNDDISC,2007,12,3,Xing sheng zhuan ji,,"Songs Chinese, Popular music China 2001 2010",,
689,Physical,Horizon,BOOK,2007,12,5,Hullabaloo in the guava orchard / Kiran Desai.,"Desai, Kiran, 1971-",,"Atlantic Monthly Press,",1998.
690,Physical,Horizon,BOOK,2007,12,4,On Agate Hill : a novel / Lee Smith.,"Smith, Lee, 1944-","North Carolina Fiction, Bildungsromans, Historical fiction","Algonquin Books of Chapel Hill,",2006.
691,Physical,Horizon,VIDEODISC,2007,12,7,"Romántico [videorecording] / Meteor Films, Inc. ; produced and directed by Mark Becker.",,"Mu¤iz S nchez Carmelo, United States Emigration and immigration, Immigrants California San Francisco, Documentary films, Motion pictures Spanish","Kino International,",[2007]
692,Digital,OverDrive,AUDIOBOOK,2007,12,1,"A Death in Vienna: Gabriel Allon Series, Book 4 (unabridged) (Unabridged)",Daniel Silva,"Fiction, Thriller",Books on Tape,2007
693,Physical,Horizon,BOOK,2007,12,1,Tête-à-tête : Simone de Beauvoir and Jean-Paul Sartre / Hazel Rowley.,"Rowley, Hazel","Beauvoir Simone de 1908 1986, Sartre Jean Paul 1905 1980, Authors French 20th century Biography, Philosophers France Biography","HarperCollins,",c2005.
694,Physical,Horizon,BOOK,2007,12,8,"Starbucked : a double tall tale of caffeine, commerce, and culture / Taylor Clark.","Clark, Taylor, 1979-","Starbucks Coffee Company, Coffee industry History, Coffee Social aspects, Coffee shops Social aspects, Corporate culture Case studies, International business enterprises United States Case studies","Little, Brown,",2007.
695,Physical,Horizon,BOOK,2007,12,4,salt maiden,,"Romantic suspense fiction, Missing persons Investigation Fiction",,
696,Physical,Horizon,BOOK,2007,12,1,song of names a novel,,"Psychological fiction, London England Fiction, Friendship Fiction, Missing persons Fiction, Holocaust Jewish 1939 1945 Fiction, Violinists Fiction",,
697,Physical,Horizon,BOOK,2007,12,3,"iPod fully loaded : if you've got it, you can iPod it / Andy Ihnatko.","Ihnatko, Andy",iPod Digital music player,"Wiley,",c2007.
698,Physical,Horizon,VIDEOCASS,2007,12,1,winter guest,,"Video recordings for the hearing impaired, Feature films, Grief Drama",,
699,Physical,Horizon,BOOK,2007,12,3,Fiddlers [text (large print)] : a novel of the 87th Precinct / Ed McBain.,"McBain, Ed, 1926-2005","Carella Steve Fictitious character Fiction, 87th Precinct Imaginary place Fiction, Police United States Fiction, Shooters of firearms Fiction, Serial murders Fiction, Mystery fiction, Large type books","Thorndike Press,",2005.
700,Physical,Horizon,BOOK,2007,12,1,Dangerous deception,,Romantic suspense fiction,,
701,Physical,Horizon,BOOK,2007,12,3,Scoop / Evelyn Waugh.,"Waugh, Evelyn, 1903-1966","Italo Ethiopian War 1935 1936 Fiction, British Ethiopia Fiction, War correspondents Fiction, Ethiopia Fiction, Autobiographical fiction, War stories","Little, Brown,","1977, c1938."
702,Physical,Horizon,VIDEODISC,2007,12,5,Petlia Oriona,,"Science fiction films, Human alien encounters Drama, Space flight Drama, Feature films, Astronauts Drama, Motion pictures Russian",,
703,Physical,Horizon,BOOK,2007,12,10,The barefoot home : dressed-down design for casual living / Marc Vassallo ; [photographs by Ken Gutmaker].,"Vassallo, Marc","Architecture Domestic Psychological aspects, Room layout Dwellings, Interior architecture","Taunton Press,",c2006.
704,Physical,Horizon,VIDEODISC,2007,12,14,Dragonball mystical adventure,,"Heroes Drama, Video recordings for the hearing impaired, Anime Japan, Martial artists Drama",,
705,Physical,Horizon,BOOK,2007,12,1,case of bad taste,,"Humorous fiction, Christian fiction, Mystery fiction, Women detectives Fiction, Female friendship Fiction",,
706,Physical,Horizon,VIDEOCASS,2007,12,2,Trekkies,,"Video recordings for the hearing impaired, Science fiction fans, Star Trek television programs Social aspects, Star Trek films Social aspects",,
707,Physical,Horizon,BOOK,2007,12,1,The Barefoot book of heroic children / Becky Hazell ; illustrated by Helen Cann.,"Hazell, Rebecca","Heroes Juvenile literature, Children Biography Juvenile literature","Barefoot,",2000.
708,Physical,Horizon,BOOK,2007,12,1,In water,,"Safety, Aquatic sports Safety measures Juvenile literature, Aquatic sports Safety measures",,
709,Physical,Horizon,BOOK,2007,12,1,Old soldiers sometimes lie / Richard Hoyt.,"Hoyt, Richard, 1941-","MacArthur Douglas 1880 1964 Fiction, Yamashita Tomobumi 1885 1946 Fiction, Hirohito Emperor of Japan 1901 1989 Fiction, Grandparent and child Fiction, World War 1939 1945 Philippines Fiction, War crime trials Fiction, Manila Philippines Fiction, Historical fiction, War stories","Forge,",2002.
710,Physical,Horizon,VIDEODISC,2007,12,1,Fútbol con Mayte [videorecording] = Soccer with Mayte.,,"Soccer for children Juvenile films, Spanish language materials, Childrens films","Terra Entertainment,",[2005].
711,Physical,Horizon,BOOK,2007,12,10,Mazeways : A to Z / by Roxie Munro.,"Munro, Roxie","Maze puzzles Juvenile literature, Alphabet books, Alphabet","Sterling,",c2007.
712,Physical,Horizon,SOUNDDISC,2007,12,6,essential Count Basie vol I,,"Big band music, Blues Music, Piano with jazz ensemble, Jazz 1931 1940",,
713,Physical,Horizon,VIDEOCASS,2007,12,1,Animal numbers,,"Childrens films, Animals Juvenile films, Counting Juvenile films",,
714,Physical,Horizon,VIDEODISC,2007,12,9,Ozzie,,"Childrens films, Feature films, Toys Juvenile drama, Animal films, Koala Juvenile drama, Australia Juvenile drama",,
715,Physical,Horizon,BOOK,2007,12,1,Voices,,Horror stories,,
716,Physical,Horizon,BOOK,2007,12,1,Coot club,,"Boats and boating Fiction, Wildlife rescue Fiction",,
717,Physical,Horizon,MIXED,2007,12,2,ILLM Conversational learning an experiential approach to knowledge creation,,,,
718,Physical,Horizon,BOOK,2007,12,1,Brothers gonna work it out : sexual politics in the golden age of rap nationalism / Charise L. Cheney.,"Cheney, Charise L.","Rap Music Political aspects United States, African American men Attitudes, Masculinity United States, Sex role United States, Black nationalism United States History","New York University Press,",c2005.
719,Physical,Horizon,SOUNDDISC,2007,12,2,Pavarotti friends for Guatemala and Kosovo,,"Benefit performances, Popular music 1991 2000",,
720,Physical,Horizon,BOOK,2007,12,1,From reel to deal everything you need to create a successful independent film,,"Independent filmmakers, Motion picture authorship, Motion pictures Production and direction, Motion pictures Marketing",,
721,Physical,Horizon,BOOK,2007,12,1,Wild Italy : a traveller's guide / Tim Jepson.,"Jepson, Tim","Natural history Italy Guidebooks, Natural areas Italy Guidebooks, Italy Guidebooks","Interlink Books,",2005.
722,Physical,Horizon,BOOK,2007,12,3,My very own Christmas a book of cooking and crafts,,"Handicraft, Handicraft Juvenile literature, Christmas decorations Juvenile literature, Christmas cookery Juvenile literature, Christmas cookery",,
723,Physical,Horizon,VIDEODISC,2007,12,1,Control los reyes de la cumbia,,"Cumbia Music, Songs Spanish Mexico, Popular music Mexico 2001 2010",,
724,Physical,Horizon,SOUNDDISC,2007,12,4,South Park bigger longer uncut music from and inspired by the motion picture,,"Motion picture music, Popular music 1991 2000",,
725,Physical,Horizon,BOOK,2007,12,1,Wen zi de ao mi Da zi ran pian,,"Chinese language materials, Chinese characters Juvenile literature, Chinese characters",,
726,Physical,Horizon,VIDEOCASS,2007,12,3,Winsor Pilates Bun thigh sculpting,,"Pilates method, Buttocks exercises, Leg exercises",,
727,Physical,Horizon,SOUNDDISC,2007,12,1,Your hit parade Love songs of Your hit parade,,"Love songs, Popular music 1951 1960, Popular music 1941 1950",,
728,Physical,Horizon,BOOK,2007,12,2,Making sense of wine,,Wine and wine making,,
729,Physical,Horizon,SOUNDDISC,2007,12,5,The Christmas music of Johnny Mathis [sound recording] : a personal collection.,"Mathis, Johnny","Christmas music, Carols English","Columbia Records/Legacy,",p1993.
730,Physical,Horizon,BOOK,2007,12,1,Irish America : coming into clover : the evolution of a people and a culture / Maureen Dezell.,"Dezell, Maureen","Irish Americans History, Irish Americans Social life and customs, Irish Americans Social conditions, Irish American Catholics","Doubleday,",2001.
731,Physical,Horizon,BOOK,2007,12,3,Alice's adventures in Wonderland / Lewis Carroll ; illustrated by Scott McKowen.,"Carroll, Lewis, 1832-1898",Fantasy Fiction,"Sterling Pub. Co.,",2005.
732,Physical,Horizon,VIDEODISC,2007,12,6,"Hamnstad [videorecording] = Port of call / Svensk filmindustri ; screenplay by Ingmar Bergman ; directed by Ingmar Berman ; producer, Harald Molander.",,"Young women Drama, Sailors Drama, Mothers and daughters Drama, Feature films","Criterion Collection,",2007.
733,Physical,Horizon,BOOK,2007,12,2,Yoga for healthy bones a womans guide,,"Yoga, Women Health and hygiene Popular works, Osteoporosis in women Popular works, Bones Diseases Prevention Popular works",,
